Step ID,Problem Hierarchy,Problem Name,Max Problem View,Step Name,,,Avg Incorrects,Avg Hints,Avg Corrects,% First Attempt Incorrects,% First Attempt Hints,% First Attempt Corrects,Avg Step Duration (sec),Avg Correct Step Duration (sec),Avg Error Step Duration (sec),Total Students,Total Opportunities,KC(Paragraph Based 16 clusters)
c5411e10519fed1bcaa9481fac45bfca,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_quiz,5,molecular_genes_m2quiz_pool_q5_i1 UpdateRadioButton,molecular_genes_m2quiz_pool_q5,molecular_genes_quiz_molecular_genes_m2quiz_pool_q5,0.0267,0,0.9733,2.6699,0,97.3301,20.666,20.696,19.742,522,824,gene
bc4c7043c37c55421d03953eba11e3e7,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_quiz,5,molecular_genes_m2quiz_pool_q6_i1 UpdateRadioButton,molecular_genes_m2quiz_pool_q6,molecular_genes_quiz_molecular_genes_m2quiz_pool_q6,0.0813,0,0.9187,8.1311,0,91.8689,20.666,20.648,20.873,522,824,protein
6025f3dbc308b3d71f4741e076967834,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_quiz,5,molecular_genes_m2quiz_pool_q7_i1 UpdateRadioButton,molecular_genes_m2quiz_pool_q7,molecular_genes_quiz_molecular_genes_m2quiz_pool_q7,0.2257,0,0.7743,22.5728,0,77.4272,20.666,19.727,25.274,522,824,water
568a9daa4a86e49972824c04791c718f,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_quiz,5,molecular_genes_m2quiz_pool_q8_i1 UpdateRadioButton,molecular_genes_m2quiz_pool_q8,molecular_genes_quiz_molecular_genes_m2quiz_pool_q8,0.2027,0,0.7973,20.267,0,79.733,20.666,19.771,25.316,522,824,cell
1bb4316a942a8f1a9489e7c6dbd40ff8,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_quiz,5,molecular_genes_m2quiz_pool_q9_i1 UpdateRadioButton,molecular_genes_m2quiz_pool_q9,molecular_genes_quiz_molecular_genes_m2quiz_pool_q9,0.1978,0,0.8022,19.7816,0,80.2184,20.666,19.547,25.35,522,824,protein
9fe983bd659bcc3f5fc05b9a83e119e5,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_replication_lbd,2,q1_rep_A UpdateComboBox,q1_rep,molecular_genes_replication_lbd_q1_rep,0.1005,0,1.0023,5.3738,0,94.6262,0.631,0.259,7.174,427,428,acid
e3b6941472aa7bdd7758cea6c7bc4f8f,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_replication_lbd,2,q2_rep_B UpdateComboBox,q2_rep,molecular_genes_replication_lbd_q2_rep,0.1194,0,1,8.4309,0,91.5691,6.66,5.844,15.528,427,427,acid
bf859fe94c5e800f3184936a89b44c2c,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_replication_lbd,2,q3_rep_C UpdateComboBox,q3_rep,molecular_genes_replication_lbd_q3_rep,0.1455,0,1.0023,13.8498,0,86.1502,6.873,6.193,11.102,425,426,acid
36005b5449ce01b1ed1578fc13caa2eb,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_replication_lbd,2,q4_rep_D UpdateComboBox,q4_rep,molecular_genes_replication_lbd_q4_rep,0.0374,0,1.0023,3.0374,0,96.9626,5.512,5.455,7.308,425,428,acid
5e3c7260e775bcbc9ba8c1b88e7710d2,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_replication_lbd,4,q5_i1 UpdateRadioButton,q5,molecular_genes_replication_lbd_q5,0.7807,0.0107,1.0107,47.0588,0.5348,52.4064,50.086,39.219,62.119,370,374,dna
f576266d5ff7d4c6d583171d56b32818,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_replication_lbd,2,q5_rep_C2 UpdateComboBox,q5_rep,molecular_genes_replication_lbd_q5_rep,0.3877,0,1.0053,22.4599,0,77.5401,23.468,21.683,29.631,373,374,gene
5fc8bb5a1df1b074b60038d8c49a7e73,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_transcription_compare_digt,4,q10_i1 UpdateRadioButton,q10,molecular_genes_transcription_compare_digt_q10,0.3688,0,1.0118,25.7683,0,74.2317,7.942,7.185,10.124,421,423,dna
ed2501ca8bb6add38d14fee6ac9c6a99,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_transcription_compare_digt,4,q11_i1 UpdateRadioButton,q11,molecular_genes_transcription_compare_digt_q11,0.6383,0,0.9882,48.227,0,51.773,9.238,6.95,11.694,420,423,dna
9ac83dad468234712b0576143a963dca,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_transcription_compare_digt,2,q1_i1 UpdateRadioButton,q1,molecular_genes_transcription_compare_digt_q1,0.5115,0.0046,1.0138,37.0968,0.4608,62.4424,2.889,1.435,5.307,430,434,dna
1c0ca122ddf723935723d8c46cf8816a,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_transcription_compare_digt,2,q2_i1 UpdateRadioButton,q2,molecular_genes_transcription_compare_digt_q2,0.6073,0,1.0457,44.0639,0,55.9361,11.564,10.596,12.794,432,438,dna
9c41352b0e060f4ea1f094c8b0e13e8a,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_transcription_compare_digt,2,q3_i1 UpdateRadioButton,q3,molecular_genes_transcription_compare_digt_q3,0.3939,0.0024,1.0189,21.934,0.2358,77.8302,11.371,9.78,16.941,421,424,biology
a5e9d71b821ba76b230265aa7eaf3241,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_transcription_compare_digt,3,q4_i1 UpdateRadioButton,q4,molecular_genes_transcription_compare_digt_q4,0.4198,0,1.0236,30.8962,0,69.1038,12.185,9.355,18.515,421,424,energy
59973287b69139f22b840484f6a46abb,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_transcription_compare_digt,3,q5_i1 UpdateRadioButton,q5,molecular_genes_transcription_compare_digt_q5,0.1378,0.0024,1.0119,11.1639,0.2375,88.5986,6.74,6.257,10.49,420,421,dna
be7a034460d4ae5c362eab408512a7fc,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_transcription_compare_digt,4,q6_i1 UpdateRadioButton,q6,molecular_genes_transcription_compare_digt_q6,0.2136,0,0.9977,17.6056,0,82.3944,9.592,8.385,15.24,423,426,dna
0e5f80476bbddf1050c474f5d4cb8e18,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_transcription_compare_digt,4,q7_i1 UpdateRadioButton,q7,molecular_genes_transcription_compare_digt_q7,0.1854,0,1.0047,15.2582,0,84.7418,4.373,3.709,8.062,422,426,dna
7aa8cec87b615da5c763170eec063512,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_transcription_compare_digt,4,q8_i1 UpdateRadioButton,q8,molecular_genes_transcription_compare_digt_q8,0.2787,0,1.0234,21.0773,0,78.9227,7.734,6.475,12.422,424,427,dna
bbeccf2481484c10bada9855d894b4ce,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_transcription_compare_digt,4,q9_i1 UpdateRadioButton,q9,molecular_genes_transcription_compare_digt_q9,0.0355,0,1.0095,2.1277,0,97.8723,4.464,4.472,4.111,422,423,enzyme
fcd2e09edfc93bcbd6aab55d83d5d329,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",molecular_genes_types_digt,4,q1_i1 UpdateRadioButton,q1,molecular_genes_types_digt_q1,0.8475,0.0103,1.0284,45.2196,0.5168,54.2636,5.848,0.271,12.463,378,387,gene
9ee3a5c4b7c1e2517b7dc5c1ce70d9a9,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",nucleic_acid_building_protein_LBD,2,q1_i1 UpdateRadioButton,q1,nucleic_acid_building_protein_LBD_q1,0.3177,0.0025,1.0197,22.6601,0.2463,77.0936,1.7,0.581,5.462,405,406,lipids
e28798ac7be5542147fd0e399353fe38,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",nucleic_acid_building_protein_LBD,2,q2_i1 UpdateRadioButton,q2,nucleic_acid_building_protein_LBD_q2,0.3675,0,0.9975,24.5,0,75.5,21.325,19.894,25.735,397,400,dna
a36bbaa6d41a52f2be61f062b44cb9e7,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",nucleic_acid_building_protein_LBD,2,q3_i1 UpdateRadioButton,q3,nucleic_acid_building_protein_LBD_q3,0.1806,0,1.0028,10.5556,0,89.4444,16.277,15.328,24.263,359,360,dna
45150a2052947ae9fcba2c93da97adf4,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",nucleic_acid_building_protein_LBD,3,q4_i1 UpdateRadioButton,q4,nucleic_acid_building_protein_LBD_q4,0,0,1.1067,0,0,100,26.561,26.561,,355,356,protein
9eaacde38d83e17fa62467ed66baafba,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",nucleic_acids_building_protein_DIGT,2,q1_i1 UpdateRadioButton,q1,nucleic_acids_building_protein_DIGT_q1,0.2346,0,1.0025,19.0123,0,80.9877,0.637,0.012,3.299,403,405,protein
f474572e56e6275c5927d7c49e2ea730,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",nucleic_acids_building_protein_DIGT,2,q2_i1 UpdateRadioButton,q2,nucleic_acids_building_protein_DIGT_q2,0.1339,0,1.0028,7.4074,0,92.5926,25.302,26.166,14.5,350,351,protein
7f002f74969a499e57046b4d39260241,"(sequence) Introduction to Biology, (unit) Gene Expression, (module) Gene Expression",nucleic_acids_building_protein_DIGT,2,q3_i1 UpdateRadioButton,q3,nucleic_acids_building_protein_DIGT_q3,0.2116,0.0058,1.0058,12.7536,0.5797,86.6667,25.884,24.54,34.587,344,345,protein
f35ea5eed576a29555761beedb048107,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",CRP_lbd,3,q1_i1 UpdateRadioButton,q1,CRP_lbd_q1,0.9357,0,1.0308,57.3265,0,42.6735,4.203,1.03,6.565,383,389,dna
83718688a7969feb10da4bf4b49418e4,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",CRP_lbd,2,q2_i1 UpdateRadioButton,q2,CRP_lbd_q2,0.6185,0.0092,1.0185,46.4615,0.3077,53.2308,42.858,41.075,44.901,320,325,dna
3286376aee157f883855660296c64488,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",genetics_gene_regulation_quiz,5,genetics_molecular_gene_regulation_pool_q10_i1 UpdateRadioButton,genetics_molecular_gene_regulation_pool_q10,genetics_gene_regulation_quiz_genetics_molecular_gene_regulation_pool_q10,0.03,0,0.97,2.9985,0,97.0015,20.898,20.855,22.108,451,667,dna
d2303baec1c175e0285dfe56235c2ec1,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",genetics_gene_regulation_quiz,5,genetics_molecular_gene_regulation_pool_q11_i1 UpdateRadioButton,genetics_molecular_gene_regulation_pool_q11,genetics_gene_regulation_quiz_genetics_molecular_gene_regulation_pool_q11,0.0968,0,0.9032,9.6821,0,90.3179,21.429,21.417,21.542,475,692,energy
2ddf9d470c91a2659902550df790d712,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",genetics_gene_regulation_quiz,5,genetics_molecular_gene_regulation_pool_q12_i1 UpdateRadioButton,genetics_molecular_gene_regulation_pool_q12,genetics_gene_regulation_quiz_genetics_molecular_gene_regulation_pool_q12,0.2259,0,0.7741,22.5948,0,77.4052,21.705,21.468,22.49,467,686,gene
29acbbebbb2b9953b41f611b4db43b11,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",genetics_gene_regulation_quiz,5,genetics_molecular_gene_regulation_pool_q13_i1 UpdateRadioButton,genetics_molecular_gene_regulation_pool_q13,genetics_gene_regulation_quiz_genetics_molecular_gene_regulation_pool_q13,0.3471,0,0.6529,34.7084,0,65.2916,21.694,21.488,22.111,472,703,energy
92e9df5be8647ba2223fff258245b652,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",genetics_gene_regulation_quiz,5,genetics_molecular_gene_regulation_pool_q1_i1 UpdateRadioButton,genetics_molecular_gene_regulation_pool_q1,genetics_gene_regulation_quiz_genetics_molecular_gene_regulation_pool_q1,0.0859,0,0.9141,8.589,0,91.411,21.533,21.621,20.571,441,652,lipids
c1b18a5dd7b9d01767cf61fa572823a2,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",genetics_gene_regulation_quiz,5,genetics_molecular_gene_regulation_pool_q2_i1 UpdateRadioButton,genetics_molecular_gene_regulation_pool_q2,genetics_gene_regulation_quiz_genetics_molecular_gene_regulation_pool_q2,0.0914,0,0.9086,9.1437,0,90.8563,21.108,20.709,25.479,453,689,gene
d5e77fffdb7bbdf4793f963c5b19329b,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",genetics_gene_regulation_quiz,5,genetics_molecular_gene_regulation_pool_q3_i1 UpdateRadioButton,genetics_molecular_gene_regulation_pool_q3,genetics_gene_regulation_quiz_genetics_molecular_gene_regulation_pool_q3,0.1443,0,0.8557,14.43,0,85.57,21.909,21.902,21.954,456,693,gene
23bd0479bf03b5d59b3bd2eeb08f030d,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",genetics_gene_regulation_quiz,5,genetics_molecular_gene_regulation_pool_q4_i1 UpdateRadioButton,genetics_molecular_gene_regulation_pool_q4,genetics_gene_regulation_quiz_genetics_molecular_gene_regulation_pool_q4,0.0175,0,0.9825,1.7544,0,98.2456,21.803,21.775,24.55,462,684,cell
d49d27a1e6e7d34db2bd3b4389d040b0,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",genetics_gene_regulation_quiz,5,genetics_molecular_gene_regulation_pool_q5_i1 UpdateRadioButton,genetics_molecular_gene_regulation_pool_q5,genetics_gene_regulation_quiz_genetics_molecular_gene_regulation_pool_q5,0.0638,0,0.9362,6.3768,0,93.6232,21.83,21.817,22.008,467,690,lipids
9303abe8833096ed9ba4b83a1883fb78,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",genetics_gene_regulation_quiz,5,genetics_molecular_gene_regulation_pool_q6_i1 UpdateRadioButton,genetics_molecular_gene_regulation_pool_q6,genetics_gene_regulation_quiz_genetics_molecular_gene_regulation_pool_q6,0.639,0,0.361,63.901,0,36.099,21.471,20.383,22.175,448,687,dna
528123e1280ff499dc1f7a0300c80340,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",genetics_gene_regulation_quiz,5,genetics_molecular_gene_regulation_pool_q7_i1 UpdateRadioButton,genetics_molecular_gene_regulation_pool_q7,genetics_gene_regulation_quiz_genetics_molecular_gene_regulation_pool_q7,0.1201,0,0.8799,12.0061,0,87.9939,21.406,21.742,18.956,450,658,cell
c1458e04fa9eaf7c9b7c3188c86efbf0,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",genetics_gene_regulation_quiz,5,genetics_molecular_gene_regulation_pool_q8_i1 UpdateRadioButton,genetics_molecular_gene_regulation_pool_q8,genetics_gene_regulation_quiz_genetics_molecular_gene_regulation_pool_q8,0.2464,0,0.7536,24.6418,0,75.3582,21.572,21.486,21.817,464,698,dna
90cae193b744351ab5bbfed8c0f7943c,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",genetics_gene_regulation_quiz,5,genetics_molecular_gene_regulation_pool_q9_i1 UpdateRadioButton,genetics_molecular_gene_regulation_pool_q9,genetics_gene_regulation_quiz_genetics_molecular_gene_regulation_pool_q9,0.3815,0,0.6185,38.152,0,61.848,21.81,21.458,22.441,454,671,gene
65cbf04f5f31fc46d4504a9fd281d7e5,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",glucose_lactose_digt,2,q1_gluc_lac_A_gl UpdateComboBox,q1_gluc_lac_A,glucose_lactose_digt_q1_gluc_lac_A,0.3427,0,0.9974,34.2711,0,65.7289,1.184,0.167,3.134,389,391,dna
8ed8681b49c977fb560d84ccbcc7334f,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",glucose_lactose_digt,2,q1_gluc_lac_B_gl UpdateComboBox,q1_gluc_lac_B,glucose_lactose_digt_q1_gluc_lac_B,0.1108,0,1,11.0825,0,88.9175,7.322,6.82,11.349,387,388,dna
028042bb788b312755ef5f83b7eba498,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",glucose_lactose_digt,2,q1_gluc_lac_C_gl UpdateComboBox,q1_gluc_lac_C,glucose_lactose_digt_q1_gluc_lac_C,0.3151,0,1.0026,31.25,0,68.75,6.268,5.439,8.092,384,384,dna
75501ced8d30180428c6568e87f85ddb,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",glucose_lactose_digt,2,q2_gluc_lac_A_gl_2 UpdateComboBox,q2_gluc_lac_A_gl,glucose_lactose_digt_q2_gluc_lac_A_gl,0.2619,0,1,25.9259,0,74.0741,10.429,9.932,11.847,377,378,dna
c18ac4166c98933cc179e48599b60142,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",glucose_lactose_digt,2,q2_gluc_lac_B_gl_2 UpdateComboBox,q2_gluc_lac_B_gl,glucose_lactose_digt_q2_gluc_lac_B_gl,0.696,0,1.008,68.5333,0,31.4667,7.997,7.297,8.319,375,375,dna
19e7eb60f4a647a8da3137a278720cd4,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",glucose_lactose_digt,2,q2_gluc_lac_C_gl_2 UpdateComboBox,q2_gluc_lac_C_gl,glucose_lactose_digt_q2_gluc_lac_C_gl,0.5469,0,1.0054,53.6193,0,46.3807,7.906,5.738,9.77,373,373,dna
39e6d734217131921ed563a9aad6a8cd,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",glucose_lactose_digt,2,q3_gluc_lac_A_gl_3 UpdateComboBox,q3_gluc_lac_A_gl,glucose_lactose_digt_q3_gluc_lac_A_gl,0.3227,0,0.9973,32.2667,0,67.7333,15.149,14.992,15.479,374,375,dna
e6175faa03e7243b5763e705761a475a,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",glucose_lactose_digt,2,q3_gluc_lac_B_gl_3 UpdateComboBox,q3_gluc_lac_B_gl,glucose_lactose_digt_q3_gluc_lac_B_gl,0.262,0,1,26.2032,0,73.7968,6.989,6.576,8.153,373,374,dna
b420de8caf0beda897c37ac05f8d4a49,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",glucose_lactose_digt,2,q3_gluc_lac_C_gl_3 UpdateComboBox,q3_gluc_lac_C_gl,glucose_lactose_digt_q3_gluc_lac_C_gl,0.3612,0,0.9973,36.1186,0,63.8814,6.523,5.371,8.56,371,371,dna
e569f1fdce35fea89a29c6ef5f949d66,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",glucose_lactose_digt,2,q4_gluc_lac_A_gl_4 UpdateComboBox,q4_gluc_lac_A_gl,glucose_lactose_digt_q4_gluc_lac_A_gl,0.3316,0,1.0027,32.8877,0,67.1123,9.473,8.363,11.74,374,374,dna
8d170fcfd99275596473bfee9931709b,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",glucose_lactose_digt,2,q4_gluc_lac_B_gl_4 UpdateComboBox,q4_gluc_lac_B_gl,glucose_lactose_digt_q4_gluc_lac_B_gl,0.4267,0,1,42.4,0,57.6,6.939,5.713,8.604,375,375,dna
3b9aff9da3bdf364d66dac65244b86af,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",glucose_lactose_digt,2,q4_gluc_lac_C_gl_4 UpdateComboBox,q4_gluc_lac_C_gl,glucose_lactose_digt_q4_gluc_lac_C_gl,0.528,0,1.0027,52,0,48,6.565,5.539,7.513,374,375,dna
c5094faa25d5dbfde704b8a7461e93d8,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",molecular_structure_on_off_digt,2,q1_i1 UpdateRadioButton,q1,molecular_structure_on_off_digt_q1,0.3429,0,1.0048,33.5731,0,66.4269,1.21,0.197,3.214,414,417,energy
18dfc1bd30cda4b26c2f741a09a784c4,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",molecular_structure_on_off_digt,2,q2_i1 UpdateRadioButton,q2,molecular_structure_on_off_digt_q2,0.7139,0,1.0168,68.75,0,31.25,5.581,4.577,6.037,414,416,energy
b05a77276b48ab14182a6f76296da390,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",molecular_structure_on_off_digt,2,q3_i1 UpdateRadioButton,q3,molecular_structure_on_off_digt_q3,0.0867,0,1.0096,7.9518,0,92.0482,3.077,2.466,10.152,414,415,energy
7817ec3ec8a24921f88017a9906179d1,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",operon_lbd,2,q1_i1 UpdateRadioButton,q1,operon_lbd_q1,0.7421,0.0073,1.0268,49.1484,0.4866,50.365,6.436,0.874,12.078,407,411,gene
428df522d48125ea99bf48c6d8392e34,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",operon_lbd,2,q2_i1 UpdateRadioButton,q2,operon_lbd_q2,0.7615,0.0031,1.0183,54.4343,0.3058,45.2599,34.411,31.324,36.978,327,327,dna
d1ec7499e99abe82d75c7ea751f358ea,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",operon_lbd,3,q3_i1 UpdateRadioButton,q3,operon_lbd_q3,0.2919,0,1.0124,21.118,0,78.882,17.096,15.437,23.294,322,322,dna
2b51ef7c08ac08c20e28930ce06a4712,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",operon_lbd,3,q4_i1 UpdateRadioButton,q4,operon_lbd_q4,0.5205,0.0095,1.0757,43.2177,0.3155,56.4669,31.411,26.904,37.225,317,317,energy
6a45699276d1eba3461848b78110bb30,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",operon_lbd,3,q5_i1 UpdateRadioButton,q5,operon_lbd_q5,0.6102,0,1.0064,39.9361,0,60.0639,34.623,34.195,35.256,312,313,energy
384dc2a3d81b93f1a17d9ddb2c2bf8fa,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",prokaryotic_vs_eukaryotic_digt,3,q1_i1 UpdateRadioButton,q1,prokaryotic_vs_eukaryotic_digt_q1,0.441,0,1.0189,32.783,0,67.217,2.033,0.691,4.784,423,424,gene
cc217e45472797c03c50a86671b8a3f2,"(sequence) Introduction to Biology, (unit) Gene Regulation, (module) Gene Regulation",prokaryotic_vs_eukaryotic_digt,3,q2_i1 UpdateRadioButton,q2,prokaryotic_vs_eukaryotic_digt_q2,0.5718,0,1.0282,46.1176,0,53.8824,8.428,7.256,9.786,422,425,dna
